uid	iids
33213	22302,42787
33214	7755,48382
33215	8306,5397
33216	48502,52223
33217	20378,20283
33218	21589,41444
33219	55088,46943
33220	46833,24386
33221	14199,18554
33222	27701,18545
33223	40991,37443
33224	43269,30368
33225	22872,42851
33226	20496,21106
33227	6780,40561
33228	33464,44377
33229	46357,61971
33230	48037,60919
33231	17700,4412
33232	42565,47223
33233	22789,54425
33234	34019,58417
33235	25712,49123
33236	6745,37964
33237	38371,47152
33238	37074,42665
33239	18359,56682
33240	36629,40893
33241	60862,51857
33242	13532,24203
33243	22636,54256
33244	48448,56392
33245	54527,54691
33246	47927,54925
33247	31047,54728
33248	56118,58501
33249	58475,60512
33250	9686,13442
33251	21627,32965
33252	57709,38621
33253	31108,28659
33254	47927
33255	35810,39994
33256	48633,61280
33257	31969,41624
33258	27710,6687
33259	18296,53299
33260	50264,53344
33261	54585,53189
33262	56733
33263	5213,49943
33264	29248,42411
33265	40064,57326
33266	55190,58079
33267	45809,53169
33268	48577,23875
33269	60536,57250
33271	56325,60011
33272	18210,43406
33273	13633,18564
33274	22794,44587
33275	48323,48524
33276	51607,51802
33277	30630,57250
33278	34099,7410
33279	12255,16642
33280	54529
33281	56642,62013
33282	35893,45277
33283	5097,56792
33284	37106
33285	32129,32169
33286	33140
33287	57013,60386
33288	30362,61116
33289	46122,25797
33290	5957,11806
33291	51156,46955
33292	26183,30568
33293	39703,55441
33294	5473,40020
33296	48502
33297	32508,54527
33298	51004,59470
33299	45517,57476
33300	53617,20700
33301	18331,46379
33302	48101,16780
33303	39582,40153
33304	61920,50779
33305	29248,59605
33306	4091
33307	37353,43021
33308	39073,54711
33309	59849,59854
33310	42698
33311	34009,47144
33312	30327,32992
33314	59321,15044
33315	23549,47825
33316	18560,18557
33317	41359,60124
33318	37543,37761
33319	1031,20447
33320	49349,43425
33321	7832,57929
33322	43523
33323	45108,60991
33324	39037,38372
33325	43526,47524
33326	43889,46273
33327	41995,45248
33328	41359,46791
33329	10267,46606
33330	21672,48861
33331	36416,42911
33332	13145
33333	54796,54097
33334	60206,52957
33335	48225,59198
33336	39073,2608
33337	52240,44472
33338	19764,30717
33339	22232,24241
33340	21685,39073
33341	30516,61343
33342	15806,51494
33343	44455,50463
33344	30560,61125
33345	37872,18146
33346	47010,41711
33347	49157,54327
33348	13733,15486
33349	2538,22962
33350	44286,20641
33351	17607,33687
33352	28205,48451
33353	26017,38315
33354	36807
33355	50055,31019
33356	29248,53406
33357	26399,62390
33358	17451,32965
33359	56976,36496
33360	43269,53392
33361	21554,31712
33362	53282,58572
33363	28979,37466
33364	49485,50566
33365	17623,39249
33366	12431,40928
33367	39347,57041
33368	36838,48428
33369	45869,47915
33370	1404,47558
33371	34003,1675
33372	41593,22740
33373	59440,57440
33374	46750,56627
33375	15696,59605
33376	25350,26471
33377	52592,62424
33378	16567,20980
33379	41750,56330
33380	3508,7658
33381	46829,61514
33382	33037,60369
33383	21128,32550
33384	51352,49208
33385	32695
33386	33880,2381
33387	48524,39863
33388	43021,58344
33389	58624,24837
33390	25450,61432
33391	60561,50569
33392	45878,49646
33393	41982,44124
33394	43352,55882
33395	42305,58871
33396	25966,36398
33397	46144,51148
33398	48460,4914
33399	47644,50493
33400	23948,24216
33401	37921,48894
33402	57913
33403	19867,51729
33404	28465,30795
33405	42814,49047
33406	52039,37257
33407	57391,60653
33408	12832,50123
33409	52270,54243
33410	16117,15857
33411	38911,50992
33412	49759,10213
33413	57211,50821
33414	10806,53043
33415	11464,29441
33416	44561,39133
33417	42508,56733
33418	43921,57249
33419	53392,35692
33420	56254,59484
33421	47927
33422	52076,13732
33423	36637,4689
33424	56392,57884
33425	59261,41179
33426	53793,32018
33427	60188,52959
33428	59283,47340
33429	4137,56114
33430	26425,57243
33431	26574,48040
33432	40434,55981
33433	50187,42347
33434	58403,58686
33435	12871,15197
33436	45999,31980
33437	62626,55391
33438	38290,62541
33439	62279,19632
33440	26574,44953
33441	35672,46419
33442	50432,60069
33443	44642,62821
33444	33492,34343
33445	33114,30433
33446	29206,23458
33447	51162,56401
33448	18391
33449	16773,30796
33450	47684,59375
33451	22208,50657
33452	2399,27157
33453	4752,5067
33454	41408,57576
33455	23723,22259
33456	55349,55497
33457	52696,61214
33458	60878,61837
33459	1736,40185
33460	13633,51321
33461	46252,46802
33462	17742,56677
33463	52561,51255
33464	57313,58548
33465	21554,56522
33467	39800,56520
33468	20009,26339
33469	1756,17636
33470	12288
33471	17748,30574
33472	15082,57250
33473	41181,51817
33474	34464,61043
33475	48307,27761
33476	6893,25433
33477	575
33478	55619,61209
33479	24622,44858
33480	42992,43448
33481	9838,18651
33482	56757,6637
33483	48301,55098
33484	55363,31065
33485	3749,8025
33486	56019,57129
33487	24401
33488	46612,55459
33489	46385,62964
33490	1399,35588
33491	41134,49335
33492	37307,54527
33493	50588,61299
33494	54189,41522
33495	33473,42964
33496	38029,52587
33497	61567,57388
33498	60593,55111
33499	62207,55197
33500	7082,4680
33501	21644,41717
33502	10295,45918
33503	21730,31135
33504	43892,51027
33505	21084,34828
33506	52847,52961
33507	59375,62279
33508	18860,51459
33509	39192,24172
33510	15219,58216
33511	38177
33512	59821,50848
33513	7661,53042
33514	34118,42337
33515	5327,60473
33516	57818,50676
33517	6290,41156
33518	43442
33519	52870,61641
33521	25486,47776
33522	3749,5596
33523	54128,53749
33524	29449,58573
33525	56129,36481
33526	51308,19902
33527	59858,51837
33531	29050,60991
33532	59969,61116
33533	32965,35939
33534	14822,16424
33535	51562,27135
33536	17962,61947
33537	49349
33538	22977,59283
33539	38154,43560
33540	10740,12792
33541	58036,55721
33542	7601,16541
33543	53589,49828
33544	28887,51069
33545	53561,59874
33546	44437,4592
33547	34049,54256
33548	39022,2015
33549	46366,56014
33550	45201,27610
33551	13871,15816
33552	49560,62780
33553	51725,11682
33554	43821,57576
33555	7690
33556	10326,51562
33557	45108,49939
33558	54093,54423
33559	58815,17730
33560	42972,44960
33561	47394,59861
33562	28191,40253
33563	48810,61529
33564	20435,5479
33565	46051,6908
33566	33289,36384
33567	15150
33569	27113
33570	51408,53212
33571	48465,57604
33572	43677,49157
33573	30699,39744
33574	20439,27262
33575	55466,49006
33576	37197,37307
33577	46014,48238
33578	50674,56329
33579	38075,45831
33580	19464,13728
33581	25347,26000
33582	49265
33583	60434,61772
33584	20784
33585	56912,58372
33586	23597,24077
33587	23115,56027
33588	48696,28572
33589	23500,50920
33590	47060
33591	38785,37923
33592	52002,12009
33593	54783,57831
33594	57146,56428
33595	58859,61209
33596	32279,43743
33597	52672,53260
33598	54804,59285
33599	21522,47259
33600	50399
33601	8284,27630
33602	43166,56613
33603	53200,48039
33604	56329,32528
33605	3703
33606	37200,39299
33607	47870,54015
33608	41257,61529
33609	55255
33610	7451,29206
33611	47192,47195
33612	23653,61641
33613	47862,49057
33614	61162,41210
33615	45179,49753
33616	54562,55104
33617	38969,30269
33618	46980,25157
33619	2280,49945
33620	38297,59108
33622	34034,49201
33623	58163,41711
33624	19966,58351
33625	37894,46887
33627	55021,52419
33628	41635,44625
33629	61077,62554
33630	56521
33631	15869,21972
33632	2738,28471
33633	13994,21003
33634	53701,62574
33635	37087,46794
33636	8676,61449
33637	19582,38065
33638	56014,59491
33639	20754,44514
33640	23517,57125
33641	5113,55182
33642	48070,40020
33643	15778,56873
33644	359,61050
33645	55352
33646	52270,54243
33647	31567,41408
33648	61764,61907
33649	41312
33650	20102
33651	14992,54527
33652	32856,36225
33653	22215,41205
33654	40726,55284
33655	53616,54461
33656	25874,28442
33657	60623,62502
33658	29248,30269
33659	41051,54944
33660	53115,53547
33661	60423,60002
33662	13871,57998
33663	19105,54553
33664	43190,61228
33665	56994,45193
33666	13047,50779
33667	13553,28230
33668	28686,46887
33669	46746,53127
33670	6959,21517
33671	43516,49157
33673	32627,25870
33674	23826,47015
33675	21114,23935
33676	26574,45679
33677	46043,54527
33678	19186,47118
33679	39649,62109
33680	55008,61528
33681	61560,62327
33682	28852,28925
33683	40096,50061
33684	62738,57224
33685	32824,61040
33686	25605,38899
33687	24115,31123
33688	50987,51637
33689	3675,8519
33690	19515,24386
33691	55266,56623
33692	52240,13871
33693	51949,26151
33694	2886,24741
33695	33955,59968
33696	38087,54527
33697	59795,62912
33698	52153,54256
33699	4061,22789
33700	5139,27216
33701	20065,25966
33702	51801,56408
33703	31583,54281
33704	24764,41746
33705	25728,42952
33706	50468,55873
33707	42646,51990
33709	14969,18031
33710	38570,54840
33711	1952,56721
33712	21811,48909
33713	52850,62937
33714	42933,43981
33715	39604,61116
33716	1042
33717	23151,28171
33718	24615,41059
33719	16078,17699
33720	44815,27907
33722	46187,338
33723	52546,48719
33724	25020
33725	34590,46226
33726	24181,14129
33727	45457,32495
33728	28688,50585
33729	25024,10136
33730	47394,61450
33731	55419,30972
33732	3164,45132
33733	7382,56401
33734	52919,54799
33735	30445,44472
33736	46187,48033
33737	36207,23586
33738	54328,55459
33739	57549,59216
33740	59865,57250
33741	43870,51948
33742	43529,12808
33743	59414,61289
33744	47095,38026
33745	45531,37080
33746	48587,58772
33747	38478,57040
33748	46062,53954
33749	31098,55944
33750	61682,58220
33751	48502,47082
33752	2583,6031
33753	29703,30179
33754	50904,45487
33755	61986,58925
33756	60220,58491
33757	57709,58755
33758	53255,53864
33759	32300,44952
33760	32392,56027
33761	52144,55125
33762	57250,62520
33763	61986,59786
33764	25870,60991
33766	43852,35692
33767	24668,53097
33768	46057,58040
33769	35184,46791
33770	39403,62860
33771	20980,46414
33772	46605,16331
33773	37559,40020
33774	43557,52502
33775	25653,54827
33776	33452,37657
33777	5637,16923
33778	23369,2360
33779	49766,53656
33780	58557,62012
33781	46414,30574
33782	20209,25110
33783	39389,57858
33784	44501,60140
33785	22284,41359
33786	52223,36660
33787	50478,45344
33788	60330,61886
33789	46419,41929
33790	37921,57332
33791	53983,45875
33792	49157,47596
33793	39986,4589
33794	42717,46768
33795	40562,39257
33796	29717,60279
33797	34271,46689
33798	3020,62985
33799	29248,41359
33800	4403,10116
33801	19519,56158
33802	36513,56912
33803	36996,23458
33804	50463,43903
33805	30618,46358
33806	52341,39743
33807	29650,22511
33808	14960,14961
33809	17920,31891
33810	33164,43321
33811	49029,59865
33812	17339,23902
33813	25561,59870
33814	46783,54192
33816	32864,37991
33817	34866,50941
33818	16929,34464
33819	46408,59646
33820	53142,54759
33821	28988,25650
33822	51816,16707
33823	61860,61876
33824	54485,59344
33825	53719,59489
33826	59460,55815
33827	55229,56350
33828	34702,11388
33829	16377,58373
33830	47326,60605
33831	8815,40749
33832	23661,56328
33833	33201,57974
33834	55459,56220
33835	52665,52706
33836	59605,59968
33837	21028,30993
33838	22999,23586
33839	62033,57604
33840	51269,22437
33841	33890,25189
33842	61838,62454
33843	17756,35692
33844	52102,46888
33845	16264,40504
33846	53284,43516
33847	35270,177
33848	18804,18255
33849	4997,55751
33850	31390,45257
33851	18296,21145
33852	15864,34681
33853	44124,41134
33854	29449,41564
33855	18047,47927
33856	48851,49009
33857	40092,26172
33858	36824,55480
33859	45472,224
33860	45330,47096
33861	40362,51499
33862	17381,26626
33863	27115,19677
33864	60327,19
33865	45592,47499
33866	40088,38324
33867	44030,45788
33868	56908,31611
33869	50462,37921
33871	12969,45852
33872	38786,43812
33873	26302,49965
33874	29449,53625
33875	10963,11464
33876	46559,52096
33877	22049,40020
33878	19322
33879	12996,49053
33880	42964,46941
33881	38847,39434
33882	56585,49157
33883	50605,36012
33884	50311,35692
33885	50575,46788
33886	46045,48190
33887	20629,55356
33888	60004
33889	50669,56541
33890	41594,37901
33891	49157,3016
33892	55607,56725
33893	30331,48225
33894	50463,52505
33895	48298,62248
33896	13712,27964
33897	11158,51971
33898	31685,25143
33899	40743,49101
33900	21488,22573
33901	44311,25658
33902	41587,42392
33903	54069,60143
33904	51167,52749
33905	20628,28686
33906	37087,54249
33907	60840,59605
33908	41782,52002
33909	56519,59865
33910	45108,16481
33911	32032,49393
33912	42726,38199
33913	9807,55480
33914	16449,38589
33915	9454,9279
33916	60294,48102
33917	45879,55699
33918	39299,9835
33919	26952
33920	42709,60154
33921	34609,43878
33922	31567,55548
33923	61020,62732
33924	30028,51417
33925	51337,51725
33926	42826,43494
33927	31111,50049
33928	41587,50242
33929	24208,25797
33930	25658,46189
33931	559,46311
33932	28845,43135
33933	28801,38474
33934	34910,53850
33935	54172,55815
33936	11158,21646
33937	30433
33938	28172,57509
33939	50594,41958
33940	12255,59865
33941	53554,57785
33942	59711,60298
33943	31835,45234
33944	21284,51990
33945	49684,62732
33946	11506,51358
33947	34770,21103
33948	61702,54072
33949	49765,1966
33950	40991,59251
33951	28601,51519
33952	31390,32965
33953	85,11027
33954	32645,48842
33955	10162,49791
33956	28063,61425
33957	48299,34682
33958	61205,60840
33959	24206
33960	46187,15715
33961	52959,10096
33962	44686
33963	53469,30574
33964	31843,30151
33965	21443,33473
33966	6033,15367
33967	36449,43169
33968	54658,54711
33969	32668
33970	43911,51174
33971	56070,60822
33972	41749,61348
33974	18669,55987
33975	57098,23218
33976	1583,61709
33977	51711,8918
33978	12733,3700
33979	25797,7689
33980	57446,61400
33981	35217,24399
33982	1952,46072
33983	14989,18029
33984	60722,45472
33985	45316,50246
33986	8421,46943
33987	41623,25872
33988	34302,55726
33989	38537,30791
33990	27402,40564
33991	49054,55121
33992	55924,60783
33993	39548,44124
33994	41358,33455
33995	40690,42682
33996	40864,55286
33997	48892,52957
33998	13511,46812
33999	49755,51143
34000	57858,59389
34001	55373,62192
34002	37766,49135
34003	27165,12618
34004	31987,32358
34005	36935,41059
34006	57709,51678
34007	58224,59375
34008	46631,53547
34009	38978,60807
34010	36505,24630
34011	28633,17047
34012	61422,59311
34013	53109,60840
34014	56912
34015	11917
34016	6674,48936
34017	53611,43237
34018	29710,53728
34019	52877,57244
34020	40813,47754
34021	32432,39971
34022	45162,51817
34024	4752,16775
34025	45862,29271
34026	36824
34027	45845,58956
34028	41929,59907
34029	46762,58438
34030	1966,38899
34031	23441,29248
34032	30170,52078
34033	36105,39256
34035	5573,39275
34036	35543,25420
34037	49427,30331
34038	46679,60441
34039	40991,52436
34040	27294,23983
34041	3164,43573
34042	59905,9838
34043	50462,46750
34044	38864,53714
34045	16582,21084
34046	33689,24662
34047	58878,60993
34048	13655,47329
34050	62011,10329
34051	13047,41382
34052	36842
34053	54520,51725
34054	39230,57425
34055	53392
34056	48193,42284
34057	46795,43000
34058	36124,53841
34059	18412,54289
34060	55767,31408
34061	36238,28568
34062	22491,5356
34063	46940,56572
34064	59800,50114
34065	62870,62841
34066	44472,44449
34067	51564,52270
34068	55762,59811
34069	34852,23005
34070	55490,55252
34071	42337,47060
34072	17530,45611
34073	44582,60295
34074	60083
34075	53811
34076	10100,30262
34077	20729,30262
34078	39831,61560
34079	52471,53526
34080	6509,43165
34081	48201,7471
34082	39710,50432
34083	43810,53984
34084	47484,5149
34085	48582,60129
34086	60728,62278
34087	53701,55104
34088	28988,36931
34089	24439,54173
34090	57150,58456
34091	40798,31013
34092	48980,22603
34093	52617,53280
34094	50616
34095	51634,1297
34097	58423,42631
34098	49756,61925
34099	60394,53585
34100	42124,26816
34101	45209,57798
34102	18104,724
34103	45491,51816
34104	14763,49962
34105	28957,55479
34106	57839,40020
34107	54102,55818
34108	56692,60559
34109	881,48006
34112	4411,42299
34113	2089,39299
34115	40434,41711
34116	50607,52007
34117	34334,19633
34118	40445
34119	44472,49157
34120	43929,54189
34121	32970,9022
34122	56014,51408
34124	56114,62568
34125	45889,5884
34126	50462,32936
34127	17073,11094
34128	56559,61847
34129	39210,57092
34130	54825,38682
34131	29906,23
34132	22006,56014
34133	36869,43252
34134	9100,46834
34135	32937,48347
34136	44905,34464
34137	44372,56368
34138	43680,45344
34139	49157,53876
34140	14005,20768
34141	39299,42186
34142	15550,11426
34143	53233,33096
34144	44248,51417
34145	18185,19538
34146	51609,59365
34147	53375,42032
34148	52039,30269
34149	33218,21151
34150	45001,59865
34151	23167,30165
34152	42395,21284
34153	36935,51298
34154	54293,53392
34155	12039,41134
34156	24733,43588
34157	22043
34158	23577,40995
34159	58358,59865
34160	43733,56115
34161	4751,34094
34162	44028,57542
34163	54215,57250
34164	20754,47326
34165	38138,10002
34166	41013,41537
34167	5225,16587
34168	2830,2831
34169	51811,16989
34170	40551,49775
34171	36719,55355
34172	50744,50114
34173	31577,40618
34174	50868,59865
34175	37192,42505
34176	53631,6225
34177	35995,56080
34178	38782,39808
34179	31716,54729
34180	29999,22451
34181	36238,56401
34182	55243,61258
34183	21659,57224
34184	34163,34343
34185	44487,41717
34186	32759,35584
34187	16893,32042
34188	50700,59865
34189	58378,58491
34190	56682,42952
34191	17431,25966
34192	13085,25872
34193	22089,23584
34194	7733,18394
34195	44374,56739
34196	897,39376
34197	17889,45592
34198	30991,20193
34199	46108,15542
34200	17769,29207
34201	17038,51459
34202	62052,62411
34203	13360,50345
34204	44751,5379
34205	55716,57908
34206	48128,37923
34207	48372,49144
34208	47973,55229
34209	38761,44560
34210	9251,21284
34211	35922,14506
34212	34507,37038
34213	48296,42186
34214	10645,12733
34215	16780,27486
34216	37148,50013
34217	58599,61454
34218	56790,58633
34219	52053,56738
34220	55229,59865
34221	1313,48039
34222	46678,48101
34223	60079,51220
34224	59242,58423
34225	1011,14829
34226	43317,32707
34227	57250,59865
34228	20174,18960
34229	41587,45108
34230	39275,50591
34231	31583,54189
34232	40665,62338
34233	40324,44377
34234	36902,39230
34235	48316,54588
34236	7167,55964
34237	11258,46402
34238	44667,43209
34239	44124,44275
34240	13336,18210
34241	23073,62496
34242	44016,2112
34243	47187,38149
34244	16442,28373
34245	29980,57612
34246	35037,38026
34247	48109,61947
34248	61758,62681
34249	3516,43912
34250	16621,42335
34251	51498,54544
34252	41828,2626
34253	49157,54623
34254	3737,9835
34255	46072,48337
34256	26172,31891
34257	51069,60073
34258	6354,36619
34259	25870,37169
34260	57826,52044
34261	36849,40568
34262	46961,60990
34263	28568,47643
34264	49819,61560
34265	59148,30767
34266	33708,13330
34267	59131,59865
34268	50345,55447
34269	54994,23313
34270	57819,23163
34271	16098,42812
34272	32009,43849
34273	39604,53581
34274	52584,57021
34275	55275,1290
34276	32556,45087
34277	55104,60006
34278	29001,25350
34279	57869,62355
34280	43792,61404
34281	21741,33689
34282	30804,34768
34283	41428,20402
34284	40544,41382
34285	27221,50024
34286	29593,5687
34287	36795,46783
34288	34303,48304
34290	42565,40634
34291	55445,60505
34292	26824,40662
34293	30284,60446
34294	25797,59865
34295	48545,53301
34296	11464,46664
34297	23036,34046
34298	45383,20136
34300	16777,34480
34301	43529,46767
34302	301,50934
34303	49008,56481
34304	59426,60547
34305	56243,61209
34306	46053,55055
34307	24620,39242
34308	8124,25961
34309	18244,62875
34310	24232,24318
34311	52180,61822
34312	48826,60276
34313	51369,55834
34314	57679,12070
34315	9158,18816
34316	533,57651
34317	31442,46515
34318	42665,31047
34319	24713,62090
34320	30269,60073
34321	53173,15261
34322	25350,48633
34323	17499,19753
34324	25797,36398
34325	18264
34326	30285
34328	38883,2690
34329	61173,61915
34330	30792,59867
34331	2822,52575
34332	54433,59274
34333	49756,56118
34334	35604,48633
34335	46935,57542
34336	31876,50835
34337	36943,16117
34338	36137,27644
34339	40764,42434
34340	45344,53233
34341	43526,49157
34342	574,29125
34343	18117,61680
34344	25157,61691
34345	39434,57080
34346	2820,55509
34347	62214,62360
34348	51087,61546
34349	34463,29457
34350	12939,55472
34351	41045,58648
34352	59375,45476
34353	18128,45643
34355	31584,35022
34356	59068,62041
34357	51437,58334
34358	32159,46882
34359	53268,61791
34360	53515,31261
34361	50358,54267
34362	12969,49382
34363	22282,27183
34364	60270,61947
34365	40031,37761
34366	50868,62540
34367	45350,49274
34368	50996,50581
34369	9784,18896
34370	19031
34371	15912,3698
34372	58372,61947
34373	9532,18507
34374	57548
34375	59382,60108
34376	49683,597
34377	61855,56393
34378	49833,40684
34379	26060,50968
34380	58819,59589
34381	58697,59148
34383	54325,54527
34384	36189,41829
34385	36524,57709
34386	48340,50101
34387	29207,29248
34388	36339,46072
34389	13824
34390	36553,5479
34391	61618,59566
34392	37307,54278
34393	39095
34395	28605,52720
34396	54921,26574
34397	51180,61355
34398	62422,62730
34399	61498,60108
34400	56682,62707
34401	25966,24208
34402	37964,56725
34403	40578,534
34404	22015,52378
34405	48233,56735
34406	22103,31838
34407	58656,56948
34408	55302,61043
34409	61440,47669
34411	30269,50779
34412	42254,45306
34413	33107,51154
34414	41622,36548
34415	37435,26574
34416	61658
34417	58314
34418	41134,40066
34419	53616
34420	51004,57350
34421	56764,59199
34422	45788,57244
34423	1341,5479
34424	42391,47259
34425	29520,47992
34426	46796,48645
34427	57515
34428	50624,37742
34429	52437,20327
34430	14989,26433
34431	11767,32965
34432	17882,47643
34433	35480,27420
34434	11616
34435	35639
34436	41355,48364
34437	15869,52578
34439	44705
34440	61079,62092
34441	46106,61560
34442	48123,49819
34443	2511,39554
34444	24893,36821
34445	12025,59242
34446	53839,55147
34447	9740,47953
34448	56092,56869
34449	19642,54074
34450	34908,47152
34451	37563,49833
34452	19932,12021
34453	25797,43400
34454	57913,14868
34455	58881,60177
34456	43870,45469
34457	8635,53363
34458	57507
34459	42565,40738
34460	16405,38026
34461	36154,44821
34462	35123,47501
34463	53012,45813
34464	46012,48749
34465	56193,41404
34466	14040,33805
34467	50795,49825
34468	11917,41589
34469	59713
34470	59915,46230
34471	6836,16042
34472	11746,2041
34473	27126,28682
34474	52692,26563
34475	52570,51562
34476	46419,59503
34477	56682,58639
34479	44582,7514
34480	43357,27255
34481	57368,31863
34482	26875,45814
34483	6637,57917
34484	48743,39994
34485	49665,41359
34486	41168,41566
34487	34590,43898
34488	42636,46217
34489	34855,57250
34490	40799,49157
34491	20979,44472
34492	31664,22749
34493	16923,44449
34494	33776,47678
34495	28141,4759
34496	30767,52216
34497	35416,52586
34498	53953,59823
34499	47799,47666
34500	61592,60657
34501	51039,58400
34502	46607,54782
34503	8614,18241
34504	23316,56330
34505	30433,52024
34506	15066,54804
34507	26003,36781
34508	6010,53141
34509	47646,30864
34510	14852,25071
34511	47289,12016
34512	30899,39343
34513	54140
34514	54906,36562
34515	10213,25797
34517	44345,58303
34518	43244,10740
34519	19356,41408
34520	13766,24216
34521	23270,39994
34522	50474,22054
34523	57858,58677
34524	50399,58119
34525	37871,49627
34526	46679,49157
34527	60172,43269
34528	12597,15554
34529	58364,60195
34530	16405,51725
34531	35639,46634
34532	54389,58068
34533	57112,59589
34534	53144,60233
34535	32544
34536	43677,56589
34537	41275,50235
34538	55479,59865
34539	49157
34540	58023,58745
34541	17833,53496
34542	31872
34543	7402,11158
34544	54521,57603
34545	53087,6202
34546	53983
34547	40536,45889
34548	47338,55490
34549	26984,61899
34550	53773,59093
34551	51831,57348
34552	8379,8340
34553	10740,54385
34554	53742,49833
34555	44472,62630
34556	24275,49832
34557	46599,49817
34558	59568,60583
34559	1555,50848
34560	42302,58222
34561	37622,40258
34562	41557,49509
34563	36142,57604
34564	4887,1324
34565	16117,41196
34566	39308,33414
34567	56080,29816
34568	4681,22003
34569	30827,57156
34570	13633,2495
34571	20976,28091
34572	45236,48844
34573	15787,58314
34574	38303,46791
34575	18453
34577	39013,57192
34578	61895,62278
34579	36238,39349
34580	41278,56613
34581	50178
34582	44514,7402
34583	42417
34584	11497,27818
34585	46187,48040
34586	26301,36781
34587	30595,60079
34588	35624,20980
34589	46783,54192
34590	41493,20983
34591	18415,35021
34592	36885,51069
34593	45720,46961
34594	54762,56002
34595	59638,50939
34596	14059,25403
34597	49755,49428
34598	2015,52997
34599	44233,26482
34600	35729,42964
34601	54834,52488
34602	60160,61920
34603	50654,15402
34604	19216,18694
34605	51127,52842
34606	18961,10812
34607	45344,36218
34608	47723,33658
34609	52039,60292
34610	35882,51816
34612	57610,58353
34613	40072,53167
34614	1966,15148
34615	21263,37177
34616	58238,59685
34617	33246,50599
34618	46834,54679
34620	17301,13923
34621	30916,44461
34622	60073,60176
34623	37973,52039
34624	28659,55134
34625	56815,57610
34626	47681,57130
34627	21972,33689
34628	529,40261
34629	19771,20669
34630	52609,60107
34631	14800,22534
34632	59285,61368
34633	17803,34259
34634	42471,55579
34635	14827,29449
34637	34664,1885
34638	41080,51122
34639	46273,27496
34640	54876,25189
34641	25535,44219
34642	51224,53742
34643	37934,6846
34645	52918,56722
34646	20749,34581
34647	18400,27907
34648	50039,60160
34649	58549,60903
34650	26848,44713
34651	54616,3918
34652	29807,23821
34653	27502,17050
34654	26091,44689
34655	935,3157
34656	44593,40187
34657	62330,61867
34658	32388,56331
34659	59352,62487
34660	6453
34661	24462,24492
34662	23359,13189
34663	49754,54699
34664	37388,51335
34665	60990,60312
34666	42413,42802
34667	56362,45289
34668	49538,55005
34669	49832,25236
34670	28601,45476
34671	31669,47909
34672	46172,7342
34673	40719
34674	9803,18400
34675	58789,49157
34676	56262,58704
34677	44937,56948
34678	31328,39071
34679	13932,37464
34680	25535,24316
34681	54527,58882
34682	62388,44124
34683	42428,52565
34684	20435,9029
34685	30388
34686	16041,13068
34687	16633,60513
34688	16635,41566
34689	48347,49157
34690	52320,35692
34691	27540,53696
34692	54616,54527
34693	23607,60434
34694	33808,57604
34695	37740,49939
34696	62911,57890
34697	43117,62662
34698	48391,44432
34699	54679,58632
34700	46029,49001
34701	8212,2018
34702	16089,61507
34703	57308,56630
34704	24266,29441
34705	36604,40654
34706	14497,25798
34707	52846,53218
34708	43164,46992
34709	10806,29720
34710	57342,60351
34711	1025,49639
34712	50345,33201
34713	38026,60909
34714	6260,19797
34715	36646,4352
34716	32438,28077
34717	54178,57250
34718	23963,11115
34719	31583,41561
34720	57108,57123
34721	4997,22208
34722	33096,39752
34723	3218,44149
34724	39133,25798
34725	56682,57180
34726	38353,54527
34727	53529,60160
34729	28728
34731	44119,28065
34732	35624,21579
34733	57606,23443
34734	22905,36440
34735	36238,53406
34736	39032,20980
34737	59130,53978
34738	58445,39434
34739	11444,33899
34740	13914,27523
34741	49053,57319
34742	21367,25157
34743	47440,47586
34744	30816,42124
34745	58698,60160
34746	20981,61155
34747	29321,51273
34748	61895,62279
34749	50994,40326
34750	46841,47813
34751	62357,62826
34752	53239,57548
34753	42337,39581
34754	62221,16378
34755	26650,25414
34756	25205,46783
34757	25844,41358
34758	45562,53018
34759	58656,60473
34760	29248,33751
34761	26862,48417
34762	27211,37074
34763	36398,41172
34764	56088,41192
34765	32550
34766	31567,48545
34767	27255,47567
34768	41791,51634
34769	2360,55441
34770	49072,57969
34771	47044,52713
34772	22913
34773	22984,4764
34774	56425,58673
34775	59283,44124
34776	41537,21554
34777	44937,62160
34778	29248,31000
34779	37761,60838
34780	60991,60073
34781	31941,32453
34782	44449,52788
34784	8676,22965
34785	26302,42422
34786	31407,57047
34787	52812,32482
34788	41278,50121
34789	6738,51236
34790	58133,54994
34791	53173,41929
34792	27619,36695
34793	5829,16599
34794	43713
34795	11459,55348
34796	57607,50593
34797	21428,27960
34798	50322,33751
34799	28315,44910
34800	43213,59617
34801	61469,59704
34802	10582,27834
34803	27524,27523
34804	23810,41735
34805	24648
34806	42046,50345
34807	43807,46584
34808	54481,52856
34809	15764,24507
34810	18146,34480
34811	52270,49218
34812	51167
34813	13256,56725
34814	40183,53258
34815	38483,60556
34816	27835,39916
34817	23418,3973
34818	42422,25730
34819	14800,43951
34820	33048,48097
34821	50345,12618
34824	32528,34520
34825	34224,62542
34826	39695,42337
34827	35836,21953
34828	25561,38866
34829	40298,33492
34830	57628,48192
34831	41867,30680
34832	23359,31104
34835	38080,39049
34836	35104
34837	17882,21118
34838	1290,37087
34839	14040,27486
34840	55706,13173
34841	5429,10401
34842	13678,40153
34843	60822,61602
34844	34627,47936
34845	31320,4764
